STEPS,U-CORRELATEDQ
209908,2.4199835173988E-05
209961,2.41756353389633E-05
210024,2.41514597050241E-05
210044,2.41273082437488E-05
210046,2.4103180933821E-05
210069,2.40790777539246E-05
210123,2.40549986756378E-05
210142,2.40309436776442E-05
210167,2.4006912735075E-05
210211,2.39829058230612E-05
210319,2.39589229167336E-05
210342,2.39349639912234E-05
210408,2.3911029028767E-05
210467,2.38871180009426E-05
210704,2.38632308828812E-05
210708,2.3839367649714E-05
210776,2.38155282836772E-05
210794,2.37917127563492E-05
210809,2.3767921042861E-05
210894,2.37441531218963E-05
211034,2.37204089685861E-05
211120,2.36966885580614E-05
211141,2.3672991869006E-05
211165,2.36493188801035E-05
211272,4.42008940275684E-05
211314,4.41566931357329E-05
211354,4.41125364396555E-05
211361,4.40684239038092E-05
211371,4.40243554820086E-05
211448,4.39803311245157E-05
211466,4.39363507922508E-05
211684,4.38924144425812E-05
211795,4.38485220293217E-05
211901,4.38046735062869E-05
211999,4.37608688343971E-05
212010,4.37171079639143E-05
212094,4.36733908557585E-05
212116,4.36297174672973E-05
212238,4.35860877487926E-05
212289,4.35425016611646E-05
212305,4.3498959158228E-05
212358,4.3455460200903E-05
212367,4.34120047394515E-05
212406,4.33685927347938E-05
212454,4.33252241407445E-05
212485,4.32818989182238E-05
212508,4.32386170174937E-05
212688,4.3195378403027E-05
212733,4.31521830250858E-05
212769,4.31090308410376E-05
212834,4.30659218082496E-05
213139,4.30228558876422E-05
213162,4.297983303303E-05
213262,4.29368531982277E-05
213310,4.28939163441555E-05
213399,4.28510224281808E-05
213476,4.28081714076711E-05
213506,4.27653632364411E-05
213538,4.27225978718582E-05
213597,4.26798752748425E-05
213604,4.26371953992088E-05
213660,4.25945582023246E-05
213772,4.25519636451099E-05
213827,4.25094116813796E-05
213949,4.24669022685009E-05
214037,4.24244353673942E-05
214064,4.2382010931874E-05
214249,4.23396289228606E-05
214312,4.22972892941687E-05
214357,4.22549920031656E-05
214434,4.22127370107717E-05
214523,4.21705242743542E-05
214562,4.21283537512807E-05
214750,4.20862253953658E-05
214948,4.20441391710824E-05
214964,4.20020950322453E-05
215101,4.19600929362218E-05
215182,6.24243804878688E-05
215296,6.23619561075373E-05
215300,6.22995941519378E-05
215380,6.22372945571215E-05
215467,6.21750572626922E-05
215572,6.21128822047012E-05
215605,6.20507693227523E-05
215655,6.19887185528967E-05
215725,6.19267298347381E-05
215873,8.23505444991213E-05
215927,8.2268193956736E-05
216006,8.21859257627011E-05
216024,0.00010256899549077
216069,0.000102466426497472
216187,7.99768558295E-05
216253,7.98968789723631E-05
216264,7.98169820939165E-05
216315,7.97371651124479E-05
216322,7.96574279462448E-05
216613,5.72130584863828E-05
216660,5.715584542898E-05
216666,3.47563473752643E-05
216699,3.47215910281307E-05
216804,3.46868694371949E-05
216827,5.5202286318945E-05
216917,5.51470840299828E-05
216994,5.50919369466385E-05
217144,5.50368450120686E-05
217253,5.49818081658771E-05
217291,5.49268263583258E-05
217322,5.48718995325714E-05
217420,5.48170276317705E-05
217547,5.47622106026324E-05
217603,5.47074483918664E-05
217621,5.46527409461817E-05
217717,5.45980882051822E-05
217765,5.45434901155772E-05
217877,5.44889466240761E-05
217997,5.44344576809408E-05
218019,5.43800232222225E-05
218159,5.43256431981831E-05
218380,5.42713175555321E-05
218683,5.42170462374258E-05
218714,5.41628291905738E-05
218716,5.41086663616852E-05
218785,5.40545576974694E-05
218817,5.40005031375301E-05
218975,5.39465026356822E-05
219003,5.38925561315295E-05
219128,5.38386635753341E-05
219275,5.37848249138051E-05
219303,5.37310400865465E-05
219379,5.3677309047373E-05
219424,5.36236317394412E-05
219660,7.40512722927633E-05
219764,7.39772210209821E-05
219854,7.39032438019649E-05
219909,7.38293405575519E-05
220101,7.37555112166888E-05
220136,7.36817557047686E-05
220253,7.36080739507372E-05
220276,7.35344658764348E-05
220440,9.39217143347548E-05
220572,9.38277926181286E-05
220707,9.37339648245938E-05
220806,9.36402308617801E-05
220814,9.35465906302113E-05
220858,9.34530440410697E-05
220905,9.33595909948792E-05
220907,9.32662314063748E-05
220911,9.31729651725277E-05
221122,9.30797922080728E-05
221177,0.000113297408987023
221200,0.000113184111576459
221202,0.000113070927465486
221378,0.000112957856536866
221835,0.000110712822756653
221960,0.000110602109934632
221975,0.000110491507825827
221984,0.000110381016316552
222042,0.000110270635300225
222118,0.000110160364666712
222125,0.000110050204302325
222306,0.000109940154096932
222378,0.000109830213943951
222400,0.000109720383729695
222421,0.000109610663344029
222514,0.000109501052680372
222704,0.000129636313619841
222725,0.000129506677307489
222791,0.000129377170630107
223012,0.000129247793459797
223053,0.000129118545665108
223065,0.000128989427118142
223330,0.000128860437691003
223553,0.000128731577255792
223558,0.000128602845677506
223578,0.0001284742428318
223702,0.000128345768587224
223758,0.000128217422819432
223809,0.000128089205396975
223991,0.000127961116191955
224019,0.000127833155076473
224038,0.00012770532191908
224120,0.000127577616598984
224136,0.000127450038981181
224318,0.000127322588944878
224503,0.000127195266355074
224551,0.000127068071087422
224556,0.000126941003017578
224650,0.000126814062014091
225078,0.000126687247952617
225171,0.000126560560705258
225360,0.000124218080205907
225396,0.000101676295283681
225399,0.000101574618991407
225529,7.90779001924591E-05
225543,7.89988222926752E-05
225733,7.89198234691924E-05
225934,7.88409036474036E-05
225946,7.87620627420438E-05
226182,7.86833006820586E-05
226223,7.86046173786303E-05
226256,7.85260127607046E-05
226346,7.84474867501217E-05
226352,7.83690392616165E-05
226380,7.82906702241348E-05
226393,7.82123795524114E-05
226497,7.81341671753921E-05
226630,7.80560330078117E-05
226906,7.79779769750633E-05
226917,7.78999989954343E-05
226940,7.78220989978706E-05
226967,9.80111982897824E-05
226987,9.79131870941785E-05
227037,9.78152739072868E-05
227067,9.77174586331842E-05
227102,9.76197411723945E-05
227108,9.75221214325472E-05
227116,9.74245993106138E-05
227128,9.73271747106708E-05
227165,9.7229847536795E-05
227289,9.71326176895104E-05
227365,9.70354850728938E-05
227480,9.69384495874692E-05
227592,9.68415111373133E-05
227739,9.67446696265029E-05
227887,9.66479249555618E-05
227905,9.65512770321197E-05
227916,9.64547257531478E-05
228082,9.63582710298283E-05
228146,9.62619127591324E-05
228217,9.6165650845137E-05
228321,9.60694851954713E-05
228329,9.59734157071068E-05
228356,9.58774422912256E-05
228364,9.57815648519045E-05
228432,9.56857832861147E-05
228450,9.55900975014856E-05
228529,0.000115698092361782
228557,0.000115582394268898
228585,0.000115466811873688
228631,0.000135534726435793
228715,0.00013539919170924
228739,0.000135263792518714
228796,0.000135128528725659
228844,0.000134993400195071
228861,0.000134858406795502
229118,0.000112290221824907
229266,0.000112177931605117
229270,0.000112065753672397
229293,8.95427997704701E-05
229631,6.70647797065271E-05
229763,4.46316363138521E-05
229799,4.45870046767993E-05
229816,4.45424176724885E-05
229946,4.44978752547343E-05
229977,4.44533773809042E-05
230025,4.44089240012602E-05
230142,4.43645150767225E-05
230178,2.19764482025653E-05
230204,2.1954471751684E-05
230254,2.19325172814422E-05
230345,2.19105847634182E-05
230513,2.18886741798485E-05
230697,2.18667855058641E-05
230854,2.18449187201486E-05
231126,2.18230738013858E-05
231202,2.18012507282594E-05
231302,2.17794494759005E-05
231343,2.17576700265454E-05
231413,2.17359123553251E-05
231870,2.17141764444762E-05
232088,2.16924622691295E-05
232166,2.16707698044161E-05
232189,2.16490990361251E-05
232210,2.16274499358349E-05
232241,2.16058224857818E-05
232438,2.15842166646496E-05
232484,2.15626324475693E-05
232570,2.15410698167773E-05
232594,2.15195287438519E-05
232597,2.14980092181349E-05
232603,2.1476511207652E-05
232613,2.14550346946396E-05
232794,8.87738345056732E-07
233012,8.86850607173528E-07
233139,8.85963757468744E-07
233223,8.85077792389666E-07
233226,8.84192715489007E-07
233234,1.94480830515431E-05
233377,1.94286349710637E-05
233403,1.94092063345863E-05
233487,1.93897971279E-05
233550,1.93704073332412E-05
233554,1.9351036925741E-05
233639,1.93316858876358E-05
233648,1.9312354201162E-05
233899,1.9293041848556E-05
233914,1.92737488049488E-05
233967,1.92544750561297E-05
233970,1.92352205807822E-05
234469,3.95270455442187E-05
234568,3.94875184994703E-05
234727,3.94480309786616E-05
234767,3.94085829498181E-05
234992,5.96599234867767E-05
235049,7.98707219367145E-05
235245,7.97908512168988E-05
235256,7.97110603656392E-05
235386,9.98815372170725E-05
235469,9.97816556775888E-05
235511,9.96818740226502E-05
235528,9.95821921492279E-05
235697,9.94826099578461E-05
235722,9.93831273454759E-05
235787,9.9283744219747E-05
236073,9.91844604740777E-05
236085,9.90852760160976E-05
236135,9.89861907392253E-05
236240,9.88872045475375E-05
236304,9.8788317345111E-05
236315,9.86895290253642E-05
236395,7.61904651085388E-05
236412,7.61142746448229E-05
236489,5.36601914298274E-05
236708,7.39580497111092E-05
236749,7.3884091662535E-05
236870,7.38102075708014E-05
236892,7.37363973613014E-05
237143,9.39938279174157E-05
237234,9.38998340878072E-05
237510,9.38059342558972E-05
237526,9.37121283186571E-05
237595,9.36184161908216E-05
237728,9.35247977764675E-05
237791,9.34312729796716E-05
237807,9.33378417045105E-05
237851,9.32445038621665E-05
238081,9.3151259360269E-05
238181,9.3058108099342E-05
238210,9.29650499905677E-05
238309,0.000113259569602064
238330,0.000113146310031453
238350,0.000113033163721354
238419,0.000112920130558081
238595,0.000112807210427945
238635,0.000112694403217262
238638,0.000112581708815895
238642,0.000112469127106607
238720,0.000132718770164075
238843,0.000132586051392991
239031,0.000130337890972498
239412,0.000128138986479343
239487,0.000128010847490145
239682,0.000148228770861181
239701,0.000168406130370613
239763,0.000168237724242459
239938,0.000145596031639883
240070,0.000165816443704614
240112,0.000165650627259595
240242,0.000165484976630381
240468,0.000142848149291552
240491,0.000142705301144019
240590,0.000142562595843998
240605,0.000142420033245827
240685,0.000142277613214503
240737,0.000142135335600813
240803,0.000141993200266199
240841,0.000141851207065002
240932,9.68340930675993E-05
240949,0.000117107000793482
241100,0.000116989893790276
241108,0.000116872903898724
241110,0.00011675603099448
241169,0.000116639274963859
241177,0.000116522635686067
241310,9.39817627489958E-05
241342,9.38877809879557E-05
241361,9.37938932068505E-05
241376,9.37000993133097E-05
241383,9.36063992149627E-05
241469,9.35127928158863E-05
241485,9.34192800201572E-05
241700,9.33258607425103E-05
241739,9.32325348799168E-05
241777,9.31393023471117E-05
241923,0.000113374755844831
241973,0.000113261381088137
242092,0.000113148119705642
242201,0.00013338155591569
242251,0.000133248174361
242386,0.00013311492618584
242469,0.000132981811258759
242506,0.000132848829448307
242510,0.00013271598061948
242701,0.000132583264637276
242912,0.000152776919119191
243210,0.000172930053707887
243248,0.000172757123653611
243261,0.000172584366531225
243341,0.000172411782163095
243390,0.000172239370382243
243401,0.000172067131011033
243475,0.000171895063882488
243523,0.000171723168815419
243545,0.000171551445646401
243580,0.000171379894201351
243707,0.00017120851430974
244032,0.000191279712794312
244129,0.000191088433080466
244258,0.000190897344648278
244313,0.000190706447302347
244364,0.000190515740857933
244406,0.000190325225116084
244454,0.000190134899892058
244531,0.000189944764990457
244568,0.00018975482022654
244655,0.000189565065404906
244704,0.000189375500340816
244719,0.000189186124838869
244824,0.000188996938714325
244987,0.000188807941775337
245097,0.000188619133833612
245257,0.000188430514700855
245381,0.000188242084185219
245480,0.000188053842101965
245486,0.000187865788259245
245552,0.000187677922472318
245712,0.000187490244549338
245821,0.000187302754305563
245890,0.000187115451549147
245940,0.000186928336098902
245983,0.00018674140776298
246064,0.000186554666353089
246133,0.00018636811168804
246465,0.000186181743575986
246478,0.000185995561832186
246493,0.000206031730861866
246600,0.000205825699129747
246655,0.000205619873430152
246695,0.000205414253557024
246794,0.000205208839304305
246869,0.000205003630465939
246957,0.000204798626835867
246980,0.000204593828208033
247065,0.000204389234379931
247136,0.000204184845145505
247229,0.000203980660298697
247270,0.000203776679640555
247288,0.000203572902961469
247327,0.000203369330055381
247349,0.000203165960726892
247434,0.000202962794766393
247468,0.000202759831971377
247570,0.000202557072139342
247592,0.000202354515067782
247663,0.000202152160550639
247692,0.000201950008392515
247726,0.000201748058383799
247767,0.00020154631032554
247791,0.000201344764015232
247844,0.000201143419250371
247884,0.000200942275832006
248088,0.000178217752054621
248158,0.00017803953430473
248167,0.000177861494769616
248482,0.000177683633275194
248507,0.000177505949640278
248745,0.000197552909696697
248909,0.00019735535678933
249008,0.000197158001430608
249133,0.000196960843428684
249217,0.000196763882588158
249288,0.000196567118702973
249491,0.000151350523250215
249515,0.00015119917272699
249532,0.00015104797355292
249575,0.000150896925582344
249584,0.000150746028655391
249587,0.000150595282626398
249639,0.000150444687342599
249651,0.000150294242658333
249668,0.000150143948413728
249673,0.000149993804466675
249722,0.000149843810660855
249748,0.000149693966850606
249772,0.000149544272883162
249846,0.000149394728609309
249905,0.000149245333883385
250006,0.000149096088549072
250063,0.000148946992460708
250080,0.000148798045469078
250273,0.000148649247421417
250611,0.000148500598175616
250646,0.000168601359145981
250701,0.00018861861484254
250823,0.000208595667420042
250866,0.000208387071754856
250887,0.000208178684683702
250969,0.000207970505996968
250973,0.000207762535492151
251000,0.000207554772956087
251019,0.000207347218182719
251028,0.000207139870965989
251049,0.000206932731092735
251056,0.000206725798364005
251065,0.000206519072563083
251214,0.000226458059017887
251260,0.000226231600958471
251263,0.000226005369359683
251349,0.000225779363990597
251512,0.000225553584623839
251553,0.000225328031042693
251578,0.000225102703009128
251711,0.000224877600306428
251716,0.000224652722707219
251754,0.000224428069984128
251872,0.000224203641913334
252081,0.000223979438271016
252090,0.000223755458833352
252211,0.000223531703376523
252227,0.000223308171673153
252254,0.00024324373266893
252258,0.000243000488936218
252410,0.000242757488447154
252426,0.000242514730960153
252442,0.000242272216230077
252510,0.00024202994401179
252627,0.00024178791406726
252643,0.000241546126154901
252810,0.000261443290327179
252829,0.000261181847033498
253074,0.000281039236774916
253091,0.000280758197540365
253239,0.000280477439339677
253300,0.000280196961902845
253343,0.000279916764938548
253390,0.000279636848173226
253401,0.000279357211326214
253440,0.000279077854116849
253648,0.000278798776260913
253831,0.000278519977484848
253867,0.000278241457507988
253880,0.00027796321604967
254133,0.000277685252832782
254260,0.000277407567580212
254279,0.000254512851292077
254401,0.000254258338440394
254491,0.000274120382659504
254493,0.000273846262277999
254525,0.000273572416013224
254589,0.000293395029853372
254657,0.000293101634824211
254710,0.000292808533188804
254789,0.000292515724655829
254991,0.000312299299000784
255236,0.000332043013681727
255252,0.000331710970666421
255439,0.000331379259698394
255697,0.000331047880436586
255778,0.000330716832557698
255808,0.000330386115724224
255814,0.000330055729609313
256145,0.000349761631841972
256169,0.000349411870210758
256573,0.000349062458340654
256724,0.000368729317891336
256753,0.000368360588570482
256776,0.000367992227982228
256791,0.000344909188534359
257117,0.00034456427934515
257147,0.000321527382538989
257182,0.000321205855158269
257187,0.000320884649301689
257219,0.000320563764653059
257348,0.000320243200889081
257450,0.00029725331749475
257546,0.000296956064179454
257643,0.000296659108112607
257807,0.000296362449006438
257944,0.000250794802489906
257975,0.000250544007688092
257989,0.000250293463679441
258091,0.000250043170218817
258225,0.000249793127046871
258236,0.000249543333918467
258327,0.000249293790584915
258331,0.000249044496793971
258688,0.000248795452300499
258757,0.00024854665684515
258800,0.000248298110189893
258863,0.000248049812078932
258895,0.00024780176226713
258939,0.000247553960505797
259120,0.000247306406546244
259154,0.000247059100139779
259279,0.000246812041037714
259283,0.000246565228998463
259331,0.000246318663766232
259452,0.000246072345102988
259660,0.000245826272760041
259914,0.00024558044648515
259975,0.000245334866040281
260234,0.000245089531173193
260253,0.0002448444416423
260259,0.000244599597202466
260396,0.000244354997605001
260561,0.000244110642604767
260603,0.000243866531963732
260665,0.000243622665433207
260699,0.000263402058848783
260782,0.000263138656791284
260791,0.00026287551813553
260839,0.000262612642615068
260910,0.000262350029974101
260925,0.000262087679942624
260951,0.000261825592264842
260993,0.000261563766670747
261092,0.000261302202904545
261115,0.000261040900703335
261142,0.000260779859800664
261311,0.000260519079940735
261334,0.000260258560860649
261492,0.000237376625332075
261507,0.000237139248707052
261520,0.000236902109456594
261551,0.000236665207349773
261652,0.000236428542141454
261682,0.000256217728349384
261777,0.000255961510617908
262003,0.000275711138240098
262308,0.000275435427102622
262429,0.000275159991677043
262436,0.000274884831682698
262563,0.000274609946853133
262656,0.00027433533690413
262722,0.000274061001569237
262805,0.000273786940567788
262899,0.000273513153626226
262931,0.00027323964047099
262981,0.000292990410027727
262984,0.000292697419617127
262986,0.000292404722198825
263009,0.000292112317474391
263022,0.00029182020515961
263098,0.0002915283849525
263228,0.000291236856568844
263277,0.000290945619710214
263318,0.000290654674092394
263401,0.000290364019416955
263456,0.000290073655399681
263465,0.000289783581742142
263476,0.000289493798160123
263548,0.0002892043043623
263613,0.000288915100057352
263621,0.000288626184957508
263651,0.000288337558774998
263659,0.000288049221214948
263665,0.000287761171993139
263690,0.000287473410821804
263757,0.000287185937409618
263788,0.000286898751472364
263790,0.000286611852722274
263894,0.000306329226056334
263905,0.000306022896833014
263947,0.000305716873935324
263997,0.000305411157061286
264040,0.000305105745905365
264124,0.000304800640158476
264156,0.000324479820722701
264184,0.00032415534090191
264225,0.000301132115431813
264247,0.000300830983317013
264252,0.000300530152333778
264299,0.000300229622180126
264345,0.00029992939255763
264417,0.000299629463164308
264743,0.000319354917220238
264782,0.000319035562302616
264899,0.000296020135628794
264905,0.000273050420766197
265056,0.000272777370344812
265065,0.000272504592974343
265082,0.00027223208838123
265095,0.000271959856291915
265294,0.00027168789643639
265306,0.000271416208541098
265375,0.000271144792332478
265390,0.000270873647540526
265411,0.000270602773891682
265481,0.000270332171119492
265540,0.000270061838946845
265718,0.000269791777107287
265783,0.000269521985330812
265807,0.000269252463347414
265809,0.000268983210883533
266049,0.000266136316326993
266098,0.000265870180008676
266184,0.000265604309831247
266237,0.000265338705521145
266277,0.000265073366815471
266293,0.000264808293447771
266441,0.000264543485155144
266513,0.000264278941667584
266568,0.000264014662725742
266955,0.000241102235111867
267006,0.000240861132876802
267121,0.00024062027174665
267363,0.000260412175286717
267465,0.000237505981125707
267717,0.000237268475146379
267737,0.000237031206669513
267778,0.000236794175464183
267835,0.000236557381288804
267841,0.000236320823905345
267848,0.000236084503082878
267870,0.00023584841857982
267900,0.000235612570161692
267948,0.000255450486637443
268005,0.000232551826417904
268142,0.000232319274591219
268214,0.000232086955318067
268243,0.000231854868363968
268376,0.000231623013494442
268378,0.000231391390482116
268480,0.000231159999088959
268559,0.000230928839091149
268715,0.000230697910250655
269328,0.00025050018477657
269449,0.000250249684590642
269567,0.000249999434906556
269895,0.000249749435472069
269918,0.000249499686034937
270002,0.000249250186350025
270037,0.000249000936161536
270043,0.000248751935227887
270048,0.000248503183289728
270113,0.000248254680109028
270338,0.000248006425426439
270341,0.000247758419003929
270350,0.000247510660582151
270456,0.000247263149923072
270466,0.000247015886774449
270563,0.000246768870887593
270612,0.000246522102013813
270648,0.000246275579915078
270680,0.000246029304332041
270768,0.000285789141013737
270875,0.000305476285465289
270978,0.000305170809181021
271014,0.000304865638369733
271093,0.000324513733392706
271105,0.000324189219657711
271179,0.000323865030438242
271352,0.000323541165407448
271432,0.000300497154682944
271616,0.000277498913458629
271832,0.0002972382371631
271835,0.000296940998925521
271843,0.000296644057929285
271926,0.000296347413868858
271952,0.000273356003305025
271966,0.000273082647300527
272231,0.000272809564656029
272245,0.000272536755090869
272251,0.000292283719197428
272378,0.000291991435478423
272467,0.000291699444041171
272657,0.000291407744597905
272675,0.000291116336853747
272891,0.000290825220517377
273118,0.00031053387665736
273126,0.000310223342779636
273200,0.00030991311943751
273382,0.000286890834299669
273398,0.000286603943465025
273431,0.000286317339522668
273521,0.000286031022181277
273568,0.000285744991160186
273649,0.000285459246168074
273653,0.000285173786920723
273694,0.000284888613133916
273775,0.000284603724523436
273856,0.00028431912079796
273887,0.000284034801676825
273912,0.000283750766875812
273917,0.000283467016107153
274308,0.000283183549093735
274547,0.000282900365544236
274560,0.000282617465177992
274566,0.000282334847710786
274570,0.000282052512865505
274724,0.000281770460350828
274749,0.000281488689889642
274766,0.000281207201201283
274812,0.000280925994001535
274835,0.00028064506800618
275010,0.000280364422938106
275016,0.00028008405851665
275028,0.000279803974457593
275042,0.000279524170483825
275081,0.000279244646311128
275100,0.000278965401665943
275114,0.000278686436264053
275189,0.000278407749828347
275202,0.000278129342078159
275258,0.00027785121273638
275295,0.000277573361522343
275419,0.00027729578816249
275659,0.000254328847773877
275691,0.000254074518927894
275743,0.000253820444406472
275799,0.000253566623964474
275828,0.000253313057339
275913,0.000253059744281359
275932,0.000272822137844742
276017,0.000272549315706527
276164,0.00024958981603973
276242,0.000249340226226025
276341,0.00024909088599756
276373,0.000248841795112753
276511,0.00024859295331936
276541,0.000248344360365138
276580,0.000248096016004951
276657,0.000247847919986555
276826,0.000247600072068366
276969,0.000247352471994589
277165,0.000224440891201994
277202,0.000224216450309456
277286,0.000223992233859605
277429,0.000223768241628619
277517,0.000223544473385573
277763,0.000223320928910198
277970,0.000223097607982226
278145,0.000222874510374282
278386,0.000242601715505941
278449,0.000242359113787671
278507,0.00024211675467356
278861,0.000241874637922024
278922,0.000241632763284372
278952,0.00024139113051902
279216,0.000241149739387936
279237,0.000240908589649536
279303,0.000260550274386873
279335,0.00026028972411396
279362,0.000260029434389963
279439,0.000259769404955534
279471,0.000259509635551325
279487,0.000259250125914434
279504,0.000258990875789067
279566,0.000258731884912322
279793,0.000258473153028405
279871,0.000258214679874413
279888,0.000257956465194553
279944,0.000257698508729476
279971,0.000257440810219833
280107,0.00025718336940983
280186,0.000256926186040118
280290,0.000256669259854903
280686,0.000276189397297344
280706,0.000275913207900658
281010,0.000295394324588472
281014,0.000295098930266136
281067,0.000294803831334178
281324,0.000291505263117386
281594,0.000291213757851239
281622,0.000290922544095906
281627,0.000290631621549409
281698,0.000310038378955824
281764,0.00030972834057863
281768,0.000309418612239654
281837,0.000309109193626256
281857,0.000308800084432903
281876,0.000308491284346957
281921,0.000308182793062883
282112,0.000307874610271597
282176,0.000307566735660458
282197,0.000307259168923935
282232,0.000306951909756492
282271,0.000306644957845492
282402,0.000306338312888954
282437,0.000306031974574239
282603,0.000282988398463857
282616,0.000282705410064921
282681,0.000282422704657392
282744,0.00028214028194995
282756,0.000281858141669034
282825,0.000281576283526874
282831,0.000281294707242807
282847,0.000281013412536169
282919,0.000280732399126293
282957,0.000280451666725412
283009,0.000280171215059966
283055,0.000279891043842184
283117,0.000299225935403769
283257,0.000298926709469072
283522,0.000298627782761685
283606,0.000298329154976074
283742,0.000298030825820916
283774,0.000297732794997785
283931,0.000297435062201146
283938,0.000297137627139676
283962,0.000296840489511396
284040,0.00029654364902143
284153,0.000296247105374903
284399,0.000273216476891491
284420,0.000272943260412717
284519,0.000272670317151835
284595,0.000272397646835287
284640,0.000272125249189514
284645,0.000291509746570995
284676,0.000291218236824875
284696,0.000290927018586018
284798,0.000290636091566654
284809,0.00029034545547546
284815,0.000290055110021115
285026,0.000289765054912294
285060,0.000289475289854124
285074,0.00028918581456594
285285,0.000288896628752866
285637,0.00026587644349263
285648,0.000265610567048213
286090,0.000304597863198808
286154,0.000304293265333655
286205,0.000303988972071068
286444,0.000303684983098407
286450,0.000303381298113692
286461,0.000303077916814942
286539,0.000322391210055173
286688,0.00032206881884278
286775,0.000321746750024943
286835,0.000321425003274811
286849,0.000321103578272641
286887,0.000340417915250413
286905,0.000340077497334335
287002,0.000339737419835728
287014,0.000339397682417086
287266,0.000339058284733795
287304,0.000338719226448347
287331,0.000315593455155749
287434,0.000292513596686916
287467,0.000292221083089572
287541,0.000291928862004909
287591,0.000291636933145156
287611,0.000268603795461786
287649,0.00026833519166658
287663,0.000245348097223541
287994,0.000245102749126147
288083,0.000244857646375607
288130,0.000244612788730336
288199,0.000244368175941645
288212,0.000244123807764396
288268,0.000243879683957005
288297,0.000243635804274334
288342,0.000243392168467693
288470,0.000243148776299051
288553,0.000242905627523271
288612,0.000242662721895215
288712,0.000242420059173298
288771,0.000242177639115937
288920,0.000241935461477993
288971,0.00024169352601433
289014,0.000241451832490469
289016,0.000241210380657719
289044,0.000240969170274496
289064,0.000240728201106322
289104,0.000240487472904505
289120,0.000240246985431014
289162,0.000240006738447818
289166,0.000239766731706226
289174,0.000239526964975312
289215,0.000239287438009939
289225,0.000258754967266128
289230,0.00025849621230023
289303,0.000258237716089127
289341,0.000257979478369919
289398,0.000257721498893915
289415,0.000257463777394662
289446,0.000257206313616365
289765,0.000234233399940109
289871,0.000233999166539434
289928,0.000233765167372724
290123,0.0002335314022055
290129,0.000233297870803284
290419,0.000210371606225834
290421,0.00021016123462303
290453,0.00020995107338706
290495,0.000209741122311868
290575,0.000209531381191397
290777,0.00020932184980893
290803,0.000209112527958411
290857,0.000208903415433781
290943,0.000208694512018326
290962,0.000208485817505988
291068,0.000208277331687157
291136,0.000162751197091637
291146,0.000162588445892453
291181,0.000162425857446635
291189,0.000162263431590759
291207,0.000162101168157847
291222,0.000161939066991579
291252,0.000161777127924978
291310,0.000161615350794619
291455,0.000161453735444184
291516,0.000181143076890322
291639,0.000180961933814672
291704,0.000180780971877681
291745,0.00018060019090882
291909,0.000180419590716241
291951,0.000180239171125862
291965,0.000180058931952942
292074,0.000199709817408689
292112,0.000199510107592005
292440,0.000154004006819974
292525,0.00013123068674048
292540,0.000131099456055495
292566,0.000130968356600647
292760,0.000130837388244487
293068,0.000130706550855564
293143,0.000130575844302427
293304,0.000150277118805775
293426,0.00015012684168525
293562,0.000149976714844513
293647,0.000149826738130798
293811,0.000149676911391339
293834,0.000149527234480473
293915,0.000149377707245435
293937,0.00014922832953701
293998,0.000149079101209537
294071,0.000148930022106697
294098,0.000148781092086381
294126,0.000148632310992269
294153,0.000148483678682254
294303,0.000148335195003568
294344,0.000148186859806998
294362,0.000148038672946882
294419,0.000147890634274006
294436,0.000147742743642709
294498,0.000147595000896672
294532,0.000147447405897339
294603,0.000147299958491942
294653,0.000147152658531269
294689,0.00014700550587321
294750,0.000146858500368552
294888,0.000124095148162695
294994,0.000123971053014316
295030,0.000123847081962225
295108,0.000123723234878526
295189,0.000123599511642425
295241,0.000123475912133131
295295,0.000123352436219193
295301,0.000123229083783372
295331,0.000123105854701322
295440,0.000122982748845146
295484,0.000122859766097605
295565,0.0001227369063308
295586,0.00012261416942394
295946,0.000122491555256232
295997,0.000122369063699779
296014,0.00012224669463734
296104,0.000122124447941019
296310,0.000141794100553483
296350,0.000141652306453466
296509,0.000141510654145804
296579,0.000141369143491943
296598,0.000141227774349773
296630,0.000141086546573632
296637,0.000140945460028519
296909,0.000140804514568771
296922,0.00014066371005228
296926,0.000140523046344043
297110,0.000160111693507048
297296,0.000159951581810702
297327,0.000159791630231609
297935,0.000136998490251727
298090,0.000136861491760953
298313,0.000136724630269924
298501,0.000136587905640084
298510,0.000136451317732877
298646,0.000136314866416853
298703,0.000136178551549904
298848,0.000155804800151316
298979,0.000155648995352919
299025,0.000155493346358782
299051,0.000155337853012583
299182,0.000155182515158003
299191,0.000155027332642277
299242,0.000154872305309084
299376,0.000132086970513257
299420,0.000131954883542562
299473,0.00013182292865821
299492,0.000131691105728748
299703,0.000131559414622728
299817,0.000131427855208699
299943,0.00013129642735521
300099,0.000131165130927258
300456,0.000108426153669683
300514,0.000108317727516294
300565,0.000108209409788174
300623,0.000108101200378741
300686,0.000107993099177861
300959,0.000107885106078953
300991,0.000107777220971883
301012,0.000107669443750069
301169,0.00010756177430693
301206,0.000107454212532332
301208,0.000107346758319693
301361,0.000127027314562156
301496,0.000104295319903969
301510,0.000104191024583145
301521,0.000104086833559336
301657,0.000103982746725961
301702,0.000103878763976439
301866,0.000103774885214847
301946,0.000103671110327497
302017,0.000123396835920886
302166,0.000100671252280193
302178,7.79909964130354E-05
